QB DVOA,QB,PRE W/L,TM,DAVE O,D,RUSH OFF,RUSH DEF,QB DVOA1,QB1,PRE W/L1,TM1,DAVE O,D1,RUSH OFF,PASS OFF,RUSH DEF,ATS,QBE,DIFDW1,DIFDW1O,ST,O DIFF,D DIFF,QBRUND,Eyds/GM,ID,12-6.5% MOVE,NET Yds/Drive,NET Pts/Drive,NET TOs/Drive,NET Avg. Lead,NET LOS/Drive,OFF TDs/Drive,OFF Stops/Drive,d3Outs/Drive,TTL Open O/U,TTL Close O/U,2nd HF SIDE,1st HF Margin,1st HF ATS Margin,INT/Drive,BOFF,BETTER SP,AVG TT,AVG CAY,AVG IAY,AVG AYD,AVG AGG,AYTS,AVG ATT,AVG YDS,AVG TD,AVG INT,AVG RATE,AVGCOMP,AVG xCOMP,AVG YPP,AVG xYPP,AVG xYards,AVG YPP +/-,TEAM,closeline,push
0.46,83.8,W,0.334,0.297,0.059,0.707,0.003,-0.276,36,L,-0.18,-0.239,-0.108,-0.32,-0.126,-0.206,1,1,0.358,-0.148,0.104,0.347,-0.027,0,17.3125,20189KC-9CLE3721,0,1.84127907,1.002034884,-0.040406977,7.720348837,5.667151163,0.4125,0.275,0.162790698,0,0,1,6,-3,0.075,1,1,2.866245614,6.414385965,9.258596491,-2.844210526,11.23929825,0.267368421,35.625,315.75,3.25,0.75,110.9133333,23.83508772,23.52488772,8.863157895,8.692155471,312.9447439,0.171002424,KC,-9,0
-0.276,36,L,-0.18,-0.239,-0.108,-0.32,-0.206,0.46,83.8,W,0.334,0.297,0.059,0.707,0.026,0.003,0,0,-0.148,0.358,-0.052,-0.21,0.081,0,2.625,20189CLE9KC2137,0,-4.836206897,-0.323502722,-0.10677556,-3.514972777,1.665154265,0.163793103,0.568965517,0.210526316,0,0,0,-6,3,0.068965517,0,0,2.80058296,5.874439462,8.976233184,-3.101793722,17.47713004,-0.237219731,37.16666667,245.1666667,1.333333333,1,78.88834081,22.03139013,24.2101704,6.596412556,6.905142372,266.4545695,-0.308729816,CLE,9,0
0.108,69.7,W,0.104,0.137,0.017,0.265,0.121,0.045,56.5,L,0.116,0.03,-0.081,0.228,-0.099,-0.009,1,1,-0.084,0.076,-0.019,-0.032,-0.065,0,14.6875,20189PIT3BAL2316,0,5.432015699,0.291281189,0.042893188,2.002733389,-3.755536866,0.292682927,0.414634146,0.183908046,1,1,1,8,11,0.085365854,1,0,2.611279461,4.70976431,8.045454545,-3.335690236,15.47643098,-0.739057239,42.42857143,327.1428571,2,1,94.37003367,28.88552189,29.61739394,7.71043771,7.75119736,342.0551582,-0.04075965,PIT,3,0
0.045,56.5,L,0.116,0.03,-0.081,0.228,-0.009,0.108,69.7,W,0.104,0.137,0.017,0.265,-0.043,0.121,0,0,0.076,-0.084,0,0.093,0.048,0,5.875,20189BAL-3PIT1623,0,8.023655914,0.596057348,0.040501792,4.061111111,1.166308244,0.247311828,0.408602151,0.266666667,1,1,0,-8,-11,0.064516129,0,1,2.729269006,5.95,8.502631579,-2.552631579,17.23128655,-0.138304094,42.75,282.375,1.5,0.75,84.91578947,26.57894737,28.28974269,6.605263158,6.753656604,297.9805702,-0.148393446,BAL,-3,0
-0.148,56.1,L,-0.184,0.029,0.187,0.219,0.438,0.107,63.1,W,0.16,0.125,-0.012,0.272,0.168,0.081,0,0,-0.112,0.179,-0.032,0.07,-0.19,1,15.1875,20189TB6.5CAR2842,0,3.872024684,-0.308992066,0.167940053,-2.614384367,-2.989861887,0.289156627,0.289156627,0.280487805,0,0,1,-21,-14.5,0.180722892,0,0,2.660540541,8.65,10.93918919,-2.289189189,20.95945946,1.823648649,37,295.25,1.5,2.5,76.64932432,25.97297297,25.13365541,7.97972973,7.691860595,312.2930743,0.287869135,TB,6.5,0
0.107,63.1,W,0.16,0.125,-0.012,0.272,0.081,-0.148,56.1,L,-0.184,0.029,0.187,0.219,-0.15,0.438,1,1,0.179,-0.112,0.029,0.232,-0.039,0,32,20189CAR-6.5TB4228,0,1.746478873,0.267605634,-0.084507042,1.302816901,3.338028169,0.281690141,0.422535211,0.197183099,0,0,0,21,14.5,0.056338028,1,1,2.755210084,5.240756303,7.502521008,-2.261764706,17.64285714,-1.290756303,34,235.1428571,1.857142857,0.571428571,97.41260504,23.70168067,22.73083193,6.915966387,6.72705228,240.7941008,0.188914106,CAR,-6.5,0
-0.197,35.2,L,-0.105,-0.217,-0.046,-0.159,-0.032,0.065,53.8,L,0.05,0.034,0.036,0.127,0.015,0.162,0,0,0.009,0.122,0.075,-0.128,0.048,0,11.6875,20189NYJ3MIA613,0,-5.225490196,-0.196078431,0,-1.210784314,-2.480392157,0.166666667,0.441176471,0.225490196,1,1,0,-3,0,0.098039216,0,1,2.80356,6.2236,9.0452,-2.8216,18.7912,-0.212,31.25,213.125,1.375,1.25,73.7192,17.856,19.868632,6.82,7.062912423,227.76718,-0.242912423,NYJ,3,0
0.065,53.8,L,0.05,0.034,0.036,0.127,0.162,-0.197,35.2,L,-0.105,-0.217,-0.046,-0.159,-0.197,-0.032,1,1,0.122,0.009,0.059,0.088,-0.013,0,0,20189MIA-3NYJ136,0,-9.533577215,-0.504572772,-0.016723282,-1.990658479,2.960412856,0.213483146,0.471910112,0.162790698,1,1,1,3,0,0.08988764,1,0,2.813303571,5.498214286,8.579464286,-3.08125,7.134821429,0.267857143,37.33333333,286.6666667,1.666666667,1,90.65714286,24.02678571,24.34897321,7.678571429,7.683108314,297.8904732,-0.004536885,MIA,-3,0
0.278,72.2,W,-0.087,0.082,0.165,0.358,0.294,-0.055,50.8,W,0.012,-0.017,-0.015,0.07,-0.041,-0.009,1,1,-0.13,0.01,-0.003,0.003,-0.168,1,16.6875,20189ATL2WAS3814,0,-2.459094368,-0.244482496,-0.028538813,0.899828767,-1.623097412,0.301369863,0.410958904,0.152777778,0,0,1,14,16,0.02739726,1,0,2.665627376,7.086692015,9.194676806,-2.107984791,13.30988593,-0.318631179,37.57142857,333.5714286,2.142857143,0.428571429,110.8802281,26.82889734,24.69794297,8.878326996,8.239632376,311.757365,0.63869462,ATL,2,0
-0.055,50.8,W,0.012,-0.017,-0.015,0.07,-0.009,0.278,72.2,W,-0.087,0.082,0.165,0.358,-0.213,0.294,0,0,0.01,-0.13,0.022,-0.067,0.04,0,13.4375,20189WAS-2ATL1438,0,2.376564945,0.096635368,-0.082159624,3.173024257,1.823552426,0.197183099,0.492957746,0.194444444,0,0,0,-14,-16,0.028169014,0,1,2.780087719,5.482894737,7.710964912,-2.228070175,16.2127193,-0.89122807,32.57142857,223,1.142857143,0.285714286,91.29429825,22.06578947,22.11822368,6.846491228,6.865648766,229.4978553,-0.019157538,WAS,-2,0
0.02,72.5,W,0.133,0.047,-0.122,0.162,-0.084,-1.592,6.3,L,-0.383,-0.48,-0.099,-0.71,-0.195,-0.114,1,1,0.245,-0.15,-0.043,0.17,0.168,0,31.375,20189CHI-10BUF419,0,7.859608746,0.692092717,-0.072661516,4.455860595,1.67499589,0.272727273,0.350649351,0.291139241,0,0,1,28,18,0.077922078,1,0,2.689833333,6.231666667,9.239583333,-3.007916667,18.75875,0.57875,34.28571429,259.1428571,2.142857143,0.857142857,93.25791667,22.64583333,22.45849167,7.558333333,7.411112177,257.320175,0.147221156,CHI,-10,0
-1.592,6.3,L,-0.383,-0.48,-0.099,-0.71,-0.114,0.02,72.5,W,0.133,0.047,-0.122,0.162,0.066,-0.084,0,0,-0.15,0.245,-0.002,-0.362,0.183,0,5.125,20189BUF10CHI941,0,-8.747372193,-1.120043,0.041925466,-7.752747253,-1.282847587,0.076086957,0.543478261,0.186813187,0,0,0,-28,-18,0.141304348,0,1,2.629,6.712857143,8.762857143,-2.05,17.14142857,-0.715714286,35,232.5,0,2,56.29142857,21.11428571,22.56141429,6.642857143,6.911386151,248.2872857,-0.268529009,BUF,10,0
0.079,60.4,W,0.076,-0.064,-0.108,0.16,0.029,-0.09,43.5,L,0.125,0.065,-0.081,0.044,0.152,-0.153,1,1,0.068,0.203,0.037,-0.045,0.067,1,35.375,20189HOU1DEN1917,0,4.632578357,0.191146191,-0.009380005,0.588309311,6.013955617,0.204301075,0.419354839,0.170212766,1,1,0,6,7,0.075268817,0,1,3.13697318,7.395402299,9.623754789,-2.22835249,14.17164751,0.610344828,32.625,272,1.875,0.875,94.94022989,22.5862069,22.13873946,8.337164751,8.150220033,285.0009464,0.186944718,HOU,1,0
-0.09,43.5,L,0.125,0.065,-0.081,0.044,-0.153,0.079,60.4,W,0.076,-0.064,-0.108,0.16,-0.143,0.029,0,0,0.203,0.068,-0.022,0.176,0.059,0,10.125,20189DEN-1HOU1719,0,0.929694727,-0.172525439,-0.008094357,0.222710453,-0.386679001,0.217391304,0.5,0.255319149,1,1,1,-6,-7,0.108695652,1,0,2.700208333,6.271875,8.167361111,-1.895486111,16.67986111,-0.921875,36,263.75,1.25,1.25,82.94479167,24.19097222,24.47857986,7.326388889,7.351039279,279.063434,-0.02465039,DEN,-1,0
0.413,79.6,W,0.164,0.219,0.004,0.555,0.043,0.103,58.8,W,0.126,0.022,-0.107,0.23,-0.072,-0.123,1,1,0.178,0.096,-0.062,0.26,0.01,0,-5,20189LAC2SEA2517,0,2.157777778,0.627777778,-0.086111111,3.648333333,4.198888889,0.306666667,0.333333333,0.263888889,1,1,1,9,11,0.04,1,0,2.633636364,6.844545455,8.258181818,-1.413636364,15.45818182,-0.43,31.42857143,286.8571429,2.428571429,0.428571429,116.5404545,23.53636364,22.53810909,9.127272727,8.743719283,289.9154273,0.383553445,LAC,2,0
0.103,58.8,W,0.126,0.022,-0.107,0.23,-0.123,0.413,79.6,W,0.164,0.219,0.004,0.555,0.015,0.043,0,0,0.096,0.178,-0.003,0.001,0.115,0,22.875,20189SEA-2LAC1725,0,-3.428967429,0.516632017,-0.125779626,3.100658351,3.291406791,0.269230769,0.474358974,0.148648649,1,1,0,-9,-11,0.051282051,0,1,2.947087912,7.728021978,9.073626374,-1.345604396,15.38626374,-0.238461538,26,222.2857143,2.285714286,0.571428571,108.3752747,17.75274725,17.26701099,8.549450549,8.101204935,217.8190659,0.448245614,SEA,-2,0
0.307,75.8,W,0.31,0.252,-0.044,0.476,-0.059,0.363,82,W,0.138,0.17,0.052,0.36,0.033,0.298,0,0,0.176,-0.019,0.012,0.252,-0.03,0,6.5,20189LAR2NO3545,0,12.39285714,1.083333333,-0.071428571,6.119047619,6.630952381,0.333333333,0.297619048,0.214285714,0,0,1,-18,-16,0.05952381,1,0,2.942608696,7.205533597,8.729644269,-1.524110672,15.80869565,0.150197628,31.625,303.125,2.125,0.625,109.7189723,21.69565217,20.99414625,9.584980237,9.250767513,297.5804862,0.334212724,LAR,2,0
0.363,82,W,0.138,0.17,0.052,0.36,0.298,0.307,75.8,W,0.31,0.252,-0.044,0.476,0.13,-0.059,1,1,-0.019,0.176,0.026,0.052,-0.108,0,11,20189NO-2LAR4535,0,2.19978678,0.873773987,0.004477612,1.543496802,6.246908316,0.388059701,0.253731343,0.142857143,0,0,0,18,16,0.014925373,0,1,2.547283951,5.279423868,6.320987654,-1.041563786,13.98230453,-2.404938272,34.71428571,284.2857143,2,0.142857143,115.4872428,28.64197531,25.62193827,8.189300412,7.453161667,277.8346008,0.736138745,NO,-2,0
0.1,57.2,L,0.089,0.132,0.014,0.209,0.057,0.094,72.6,W,0.132,0.135,-0.006,0.27,0.009,0.072,0,0,-0.014,-0.048,-0.034,0.02,-0.01,1,19.125,20189GB5.5NE1731,0,4.306534176,0.02408913,-0.013399578,-1.33604336,-2.703252033,0.207317073,0.390243902,0.24691358,1,1,0,-7,-1.5,0.024390244,0,0,2.833873239,6.508450704,8.692957746,-2.184507042,13.39225352,-0.565492958,40.57142857,326.1428571,1.857142857,0.142857143,100.4338028,25.64084507,26.74959155,8.038732394,8.19587729,342.7819085,-0.157144896,GB,5.5,0
0.094,72.6,W,0.132,0.135,-0.006,0.27,0.072,0.1,57.2,L,0.089,0.132,0.014,0.209,0.111,0.057,1,1,-0.048,-0.014,-0.015,-0.007,0.003,0,8.75,20189NE-5.5GB3117,0,4.721355112,0.558378705,-0.041984271,4.898911071,-2.421052632,0.275862069,0.356321839,0.168421053,1,1,1,7,1.5,0.08045977,1,1,2.608033898,5.425423729,7.554237288,-2.128813559,14.57898305,-0.939661017,36.875,275,2,0.875,97.56440678,25.64067797,25.52205424,7.457627119,7.432958287,281.7034915,0.024668831,NE,-5.5,0
-0.259,54.3,L,-0.122,-0.146,0.011,-0.14,0.102,-0.184,54.4,L,-0.01,-0.053,-0.039,-0.112,0,0.122,1,0,-0.119,-0.085,0.045,-0.193,-0.006,1,26.375,20189TEN6.5DAL2814,0,-4.303933747,-0.279503106,0.015942029,-2.730124224,-2.880124224,0.115942029,0.507246377,0.157142857,0,0,1,0,6.5,0.086956522,0,1,2.581066667,4.592666667,7.207333333,-2.614666667,12.67133333,-1.144,25,171.6666667,0.5,0.833333333,79.80333333,19.54666667,19.98575333,6.866666667,6.987368632,208.1609067,-0.120701966,TEN,6.5,0
-0.184,54.4,L,-0.01,-0.053,-0.039,-0.112,0.122,-0.259,54.3,L,-0.122,-0.146,0.011,-0.14,-0.167,0.102,0,1,-0.085,-0.119,0.003,-0.157,0.05,0,20.9375,20189DAL-6.5TEN1428,0,1.379129129,0.376876877,0.03003003,1.263513514,-1.787912913,0.180555556,0.444444444,0.27027027,0,0,0,0,-6.5,0.055555556,1,0,3.042378641,6.265533981,8.516990291,-2.251456311,23.29902913,-0.550970874,29.42857143,202.4285714,1.142857143,0.571428571,87.3815534,18.48058252,18.84534466,6.878640777,6.84085976,203.8782136,0.037781016,DAL,-6.5,0
0.113,63.9,W,0.245,0.195,-0.021,0.283,0.064,0.108,69.8,W,0.104,0.152,0.025,0.271,-0.031,0.093,0,0,0.264,-0.084,0.029,0.251,-0.021,1,32,201810CAR5PIT2152,0,2.180722892,0.397590361,-0.096385542,2.969879518,4.445783133,0.313253012,0.421686747,0.204819277,0,0,0,-17,-12,0.048192771,1,1,2.726197719,5.312927757,7.445247148,-2.132319392,18.24714829,-1.272623574,32.875,236.625,1.875,0.5,100.8239544,23.25475285,22.09101901,7.197718631,6.91406252,238.5665247,0.283656111,CAR,5,0
0.108,69.8,W,0.104,0.152,0.025,0.271,0.093,0.113,63.9,W,0.245,0.195,-0.021,0.283,0.198,0.064,1,1,-0.084,0.264,-0.023,-0.021,-0.053,0,14.6875,201810PIT-5CAR5221,0,5.638278388,0.338369963,0.038118132,2.383642399,-3.622481685,0.296703297,0.417582418,0.177083333,0,0,1,17,12,0.076923077,0,0,2.607005814,4.599127907,7.765988372,-3.166860465,15.97151163,-0.911337209,43,320,2,0.875,93.74563953,28.76453488,29.79618605,7.441860465,7.525914396,334.5069826,-0.084053931,PIT,-5,0
-0.985,8.3,L,-0.392,-0.53,-0.137,-0.725,-0.115,-0.281,33,L,-0.143,-0.277,-0.076,-0.225,-0.198,-0.06,1,0,-0.159,-0.029,0,-0.383,0.192,0,5.125,201810BUF8.5NYJ4110,0,-7.995745468,-1.201442841,0.060858306,-8.925083241,-3.224565298,0.075471698,0.537735849,0.196078431,0,0,1,28,36.5,0.150943396,0,0,2.49,-0.4,7.4,-7.8,27.8,-2.6,18,24,0,2,0,5,11.754,1.333333333,1.83362963,33.00533333,-0.500296296,BUF,8.5,0
-0.281,33,L,-0.143,-0.277,-0.076,-0.225,-0.06,-0.985,8.3,L,-0.392,-0.53,-0.137,-0.725,-0.227,-0.115,0,1,-0.029,-0.159,0.058,-0.163,0.084,0,11.6875,201810NYJ-8.5BUF1041,0,-3.837014236,-0.204232397,0.032474028,-1.410850327,-4.049634475,0.147826087,0.443478261,0.256637168,0,0,0,-28,-36.5,0.12173913,1,1,2.835467128,5.937024221,8.904152249,-2.967128028,17.98269896,-0.439792388,32.11111111,214.8888889,1.222222222,1.555555556,68.06228374,18.28027682,20.72411765,6.692041522,7.007987589,232.060301,-0.315946067,NYJ,-8.5,0
0.318,74.7,W,-0.029,0.176,0.208,0.432,0.276,-0.226,40.2,L,-0.221,-0.217,-0.046,-0.254,-0.125,-0.126,0,1,-0.072,-0.189,0.002,0.073,-0.164,0,16.6875,201810ATL-6CLE1628,0,1.024390244,0.109756098,-0.024390244,2.25,-1.524390244,0.329268293,0.390243902,0.146341463,1,1,0,-4,-10,0.036585366,1,1,2.6510299,6.747508306,8.791362126,-2.043853821,14.62159468,-0.682392027,37.625,335.625,2.375,0.5,112.2335548,26.72425249,24.80854153,8.920265781,8.349168208,316.08999,0.571097573,ATL,-6,0
-0.226,40.2,L,-0.221,-0.217,-0.046,-0.254,-0.126,0.318,74.7,W,-0.029,0.176,0.208,0.432,-0.137,0.276,1,0,-0.189,-0.072,-0.049,-0.173,0.021,0,2.625,201810CLE6ATL2816,0,-4.87304065,-0.43095935,-0.09899187,-4.021430894,0.708097561,0.176,0.544,0.195121951,1,1,1,4,10,0.072,0,0,2.760867925,5.545660377,8.821509434,-3.275849057,17.35396226,-0.215471698,37.85714286,252.5714286,1.428571429,1,81.44188679,23.13584906,24.91954717,6.671698113,6.92311819,270.9438151,-0.251420077,CLE,6,0
0.412,84.5,W,0.154,0.197,0.068,0.42,0.298,0.044,63.4,W,0.004,0.043,0.037,0.161,-0.054,0.053,1,1,-0.003,0.032,0.025,0.07,-0.113,0,11,201810NO-5.5CIN5114,0,2.307217474,0.882241216,0.00379867,2.327872745,5.581671415,0.41025641,0.243589744,0.135802469,0,0,1,28,22.5,0.012820513,1,1,2.574731183,5.553046595,6.653763441,-1.100716846,14.33297491,-2.043010753,34.875,292,2.25,0.125,118.2630824,28.17204301,25.33523656,8.372759857,7.676489273,284.6459068,0.696270584,NO,-5.5,0
0.044,63.4,W,0.004,0.043,0.037,0.161,0.053,0.412,84.5,W,0.154,0.197,0.068,0.42,-0.006,0.298,0,0,0.032,-0.003,-0.002,0.051,-0.025,0,4.625,201810CIN5.5NO1451,0,-6.992570788,-0.209559854,-0.03966919,-0.486122792,2.215867676,0.292682927,0.426829268,0.114942529,0,0,0,-28,-22.5,0.097560976,0,0,2.599143836,6.504109589,8.362671233,-1.858561644,17.46506849,-0.633219178,36.5,262.75,2.125,1,92.87773973,23.83561644,23.67520548,7.198630137,7.131278742,267.3703836,0.067351395,CIN,5.5,0
-0.069,50.7,L,-0.058,-0.04,0.049,0.055,0.059,-0.158,55.2,L,-0.216,0.015,0.212,0.212,-0.165,0.407,1,0,-0.06,-0.144,0.031,-0.073,-0.03,0,13.4375,201810WAS3TB163,0,-1.049382716,-0.234567901,-0.074074074,1.327160494,1.691358025,0.197530864,0.49382716,0.197530864,1,1,1,3,6,0.037037037,0,1,2.771678832,5.58649635,7.826642336,-2.240145985,17.13394161,-1.161313869,34.25,233.375,1.125,0.375,89.78430657,23.39781022,23.27020073,6.813868613,6.805046355,241.2021569,0.008822258,WAS,3,0
-0.158,55.2,L,-0.216,0.015,0.212,0.212,0.407,-0.069,50.7,L,-0.058,-0.04,0.049,0.055,-0.053,0.059,0,1,-0.144,-0.06,-0.02,0.059,-0.18,0,15.1875,201810TB-3WAS316,0,2.787346025,-0.418477044,0.167861142,-3.91237402,-4.011646137,0.294736842,0.315789474,0.287234043,1,1,0,-3,-6,0.178947368,1,0,2.650277778,10.14236111,10.89375,-0.751388889,19.46111111,1.825694444,28.8,310,2.6,1,114.0729167,22.95833333,21.48485417,10.76388889,10.00126557,329.8930139,0.762623316,TB,-3,0
0.094,68.2,W,0.167,0.148,-0.017,0.274,0.059,-0.189,57.9,W,-0.093,-0.105,0.009,-0.062,-0.107,0.104,0,1,-0.013,-0.09,0.002,0.006,0.018,0,8.75,201810NE-7TEN1034,0,4.967346939,0.617006803,-0.049659864,4.905782313,-1.246258503,0.285714286,0.357142857,0.180952381,1,1,0,-14,-21,0.071428571,1,0,2.593393939,5.422727273,7.484848485,-2.062121212,14.54939394,-0.946060606,36.66666667,277.1111111,1.888888889,0.777777778,97.71666667,25.25454545,25.39509394,7.557575758,7.594705136,285.0790303,-0.037129378,NE,-7,0
-0.189,57.9,W,-0.093,-0.105,0.009,-0.062,0.104,0.094,68.2,W,0.167,0.148,-0.017,0.274,0.029,0.059,1,0,-0.09,-0.013,0.021,-0.126,-0.001,1,26.375,201810TEN7NE3410,0,-3.088607595,-0.088607595,0.012658228,-2.132911392,-3.113924051,0.151898734,0.455696203,0.164556962,1,1,1,14,21,0.075949367,0,1,2.618156425,4.723463687,7.254748603,-2.531284916,13.40502793,-1.169273743,25.57142857,181.4285714,0.714285714,0.714285714,86.29944134,19.78212291,19.74067039,7.094972067,7.079285986,209.9310391,0.015686081,TEN,7,0
-0.008,49.3,W,0.043,0.001,0.019,0.085,0.102,0.086,56.5,L,0.045,0.115,0.046,0.195,0.075,0.075,0,0,0.115,-0.058,0.061,0.044,0.016,0,0,201810MIA10GB1231,0,-9.14969697,-0.400606061,-0.051818182,-1.375959596,4.648484848,0.19,0.51,0.191919192,1,1,0,-5,5,0.08,0,1,2.833897059,5.198529412,8.300735294,-3.102205882,6.616911765,0.15,34,249.75,1.25,0.75,88.47647059,22.43382353,22.83044853,7.345588235,7.381008317,270.6113897,-0.035420082,MIA,10,0
0.086,56.5,L,0.045,0.115,0.046,0.195,0.075,-0.008,49.3,W,0.043,0.001,0.019,0.085,-0.042,0.102,1,1,-0.058,0.115,-0.024,-0.002,-0.03,0,19.125,201810GB-10MIA3112,1,3.043478261,-0.108695652,0,-1.75,-3.47826087,0.206521739,0.413043478,0.22826087,1,1,1,5,-5,0.02173913,1,0,2.872813456,6.481039755,8.759633028,-2.278593272,14.07706422,-0.267584098,40.875,317.75,1.875,0.125,98.95657492,25.42507645,26.46074312,7.773700306,7.920367006,332.2027187,-0.1466667,GB,-10,0
-0.12,52.8,L,-0.042,-0.158,-0.082,-0.11,-0.037,0.002,66,W,0.044,0.041,0.029,0.112,0.005,0.138,0,0,0.013,0.061,0.034,-0.094,0.071,1,28.1875,201810JAX2.5IND2629,0,2.074906367,-0.469068836,0.133281674,-1.631861036,-3.477850962,0.146067416,0.483146067,0.24137931,0,0,1,-13,-10.5,0.101123596,0,1,2.818597122,5.698201439,7.212230216,-1.514028777,19.06402878,-1.452517986,39.71428571,280,1.428571429,1.142857143,82.12086331,25.54676259,28.23789928,7.050359712,7.391576288,319.4189496,-0.341216576,JAC,2.5,0
0.002,66,W,0.044,0.041,0.029,0.112,0.138,-0.12,52.8,L,-0.042,-0.158,-0.082,-0.11,-0.152,-0.037,1,1,0.061,0.013,0.032,0.023,0.014,0,13.75,201810IND-2.5JAX2926,0,-1.175290135,0.298355899,-0.032882012,-0.007978723,1.344777563,0.287234043,0.340425532,0.159090909,0,0,0,13,10.5,0.085106383,1,0,2.624561404,5.582163743,7.060233918,-1.478070175,16.38684211,-1.466081871,42.75,273.375,2.875,1,94.99093567,30.70760234,31.4482924,6.394736842,6.50225512,306.6385497,-0.107518277,IND,-2.5,0
0.021,57.1,L,-0.193,-0.004,0.17,0.059,0.316,0.036,72.4,W,0.224,0.078,-0.177,0.175,0.05,-0.112,0,0,-0.173,0.336,-0.019,-0.063,-0.109,0,5.6875,201810DET6.5CHI2234,0,-1.036087369,-0.287274454,0.046533713,-1.078347578,-1.666666667,0.222222222,0.382716049,0.179487179,0,0,1,-19,-12.5,0.086419753,0,0,2.698650519,4.980276817,7.201384083,-2.221107266,15.90588235,-1.647404844,36.125,263.875,1.75,0.75,96.05017301,25.86851211,25.74447059,7.30449827,7.128115227,270.6721522,0.176383043,DET,6.5,0
0.036,72.4,W,0.224,0.078,-0.177,0.175,-0.112,0.021,57.1,L,-0.193,-0.004,0.17,0.059,-0.084,0.316,1,1,0.336,-0.173,-0.032,0.158,0.191,0,31.375,201810CHI-6.5DET3422,0,7.32111437,0.857649071,-0.090053763,6.253665689,3.796432063,0.272727273,0.363636364,0.279569892,0,0,0,19,12.5,0.079545455,1,1,2.682153846,6.398461538,9.321153846,-2.922692308,18.85423077,0.565,32.5,243.625,2,0.875,91.93038462,21.82692308,21.7463,7.496153846,7.39141124,248.5340077,0.104742606,CHI,-6.5,0
-0.283,38.8,W,-0.325,-0.383,-0.075,-0.381,-0.019,0.53,85.4,W,0.432,0.418,0.075,0.818,0.08,0.038,1,0,-0.274,0.456,-0.017,-0.321,0.049,0,6.3125,201810ARI16.5KC1426,0,-10.3376732,-0.93418538,0.056378404,-6.640050167,-2.684663163,0.131868132,0.56043956,0.206521739,1,1,1,-13,3.5,0.10989011,0,0,2.580493827,6.575308642,8.412345679,-1.837037037,19.11419753,-0.777160494,32.4,207.2,1,1,72.47037037,18.7962963,19.8996358,6.395061728,6.613949484,217.4655926,-0.218887755,ARI,16.5,0
0.53,85.4,W,0.432,0.418,0.075,0.818,0.038,-0.283,38.8,W,-0.325,-0.383,-0.075,-0.381,-0.271,-0.019,0,1,0.456,-0.274,0.089,0.43,-0.038,0,17.3125,201810KC-16.5ARI2614,0,2.186280308,1.08030751,-0.036428149,7.992075695,6.242696629,0.426966292,0.269662921,0.147368421,1,1,0,13,-3.5,0.078651685,1,1,2.860567823,6.473501577,9.020504732,-2.547003155,11.05362776,-0.143217666,35.22222222,322.3333333,3.222222222,0.777777778,112.7391167,23.75078864,23.42425552,9.151419558,8.980230471,318.6506372,0.171189087,KC,-16.5,0
0.402,76.6,W,0.214,0.27,-0.015,0.555,0.024,0.044,47.4,L,-0.3,-0.048,0.208,0.154,-0.18,0.443,1,1,0.228,-0.254,-0.072,0.266,0.028,0,-5,201810LAC-10OAK206,0,2.941736695,0.624789916,-0.084033613,3.965196078,3.288655462,0.305882353,0.364705882,0.261904762,1,1,1,7,-3,0.035294118,1,0,2.667073171,7.220325203,8.526829268,-1.306504065,17.48130081,-0.236585366,30.75,279.5,2.375,0.375,115.4158537,22.42276423,21.79656911,9.089430894,8.836318058,285.7089837,0.253112837,LAC,-10,0
0.044,47.4,L,-0.3,-0.048,0.208,0.154,0.443,0.402,76.6,W,0.214,0.27,-0.015,0.555,0.051,0.024,0,0,-0.254,0.228,-0.044,-0.06,-0.154,0,4.375,201810OAK10LAC620,0,-5.761904762,-1.321428571,0.071428571,-4.386904762,-5.154761905,0.166666667,0.452380952,0.214285714,1,1,0,-7,3,0.095238095,0,1,2.590035461,4.340425532,5.907801418,-1.567375887,11.35035461,-2.696099291,35.25,274.75,1.25,1,93.60248227,26.95035461,26.97087589,7.794326241,7.664419524,296.1668085,0.129906717,OAK,10,0
0.05,54.8,L,0.126,0.017,-0.097,0.206,-0.082,0.285,76.3,L,0.297,0.282,-0.001,0.461,0.136,0.019,1,0,0.096,0.163,0.012,-0.01,0.08,1,22.875,201810SEA9.5LAR3136,0,-3.934920635,0.386507937,-0.100793651,1.941269841,3.300793651,0.255555556,0.477777778,0.166666667,0,0,1,-3,6.5,0.055555556,0,0,2.928190045,7.158371041,8.813574661,-1.65520362,15.82986425,-0.690497738,27.625,223.875,2.25,0.625,104.9914027,19.2081448,18.70718552,8.104072398,7.719333175,220.2427602,0.384739224,SEA,9.5,0
0.285,76.3,L,0.297,0.282,-0.001,0.461,0.019,0.05,54.8,L,0.126,0.017,-0.097,0.206,-0.051,-0.082,0,1,0.163,0.096,0.014,0.255,-0.067,0,6.5,201810LAR-9.5SEA3631,0,10.63157895,0.852631579,-0.063157895,4.573684211,5.705263158,0.336842105,0.294736842,0.189473684,0,0,0,3,-6.5,0.063157895,1,1,2.934061433,7.28668942,8.752901024,-1.466211604,15.69829352,0.129692833,32.55555556,312.8888889,2.222222222,0.666666667,110.5354949,22.55631399,21.92873379,9.610921502,9.316997204,310.1204881,0.293924298,LAR,-9.5,0
